[20, 23, 26, 29, 32, 35]
[36, 43, 49, 55, 61, 67]
[32, 33, 35, 36, 37, 38]
[25, 28, 32, 36, 40, 44]
[40, 44, 48, 52, 56, 60]
[24, 26, 28, 30, 32, 34]
[33, 39, 45, 51, 57, 63]
[42, 43, 44, 45, 46, 47]
[9, 10, 12, 14, 16, 18]
[17, 22, 27, 32, 37, 42]
[49, 52, 55, 58, 61, 64]
[35, 39, 42, 46, 50, 54]
[25, 27, 29, 31, 33, 35]
[39, 41, 42, 43, 44, 45]
[30, 34, 38, 42, 46, 50]
[27, 29, 31, 33, 35, 37]
[15, 21, 27, 33, 39, 45]
[43, 44, 46, 48, 50, 52]
[26, 31, 36, 41, 46, 51]
[41, 47, 53, 59, 65, 71]
[16, 21, 26, 31, 36, 41]
[45, 49, 52, 56, 60, 64]
[14, 14, 16, 17, 18, 19]
[38, 45, 51, 57, 63, 69]
[32, 37, 42, 47, 52, 57]
[33, 34, 35, 36, 37, 38]
[28, 29, 30, 32, 33, 34]
[31, 36, 41, 46, 51, 56]
[5, 11, 16, 22, 28, 34]
[33, 36, 39, 42, 45, 48]
[25, 31, 38, 44, 50, 56]
[22, 25, 28, 31, 34, 37]
[22, 28, 34, 40, 46, 52]
[26, 28, 30, 32, 34, 36]
[14, 15, 16, 17, 18, 19]
[30, 33, 36, 40, 43, 46]
[16, 18, 21, 25, 28, 31]
[25, 29, 31, 36, 40, 44]
[20, 24, 28, 31, 35, 39]
[21, 27, 33, 39, 45, 51]
[31, 35, 39, 43, 47, 51]
[31, 34, 37, 40, 43, 46]
[38, 41, 44, 47, 50, 53]
[5, 7, 9, 11, 13, 15]
[36, 42, 47, 53, 59, 65]
[29, 31, 33, 35, 37, 39]
[6, 9, 12, 15, 18, 21]
[14, 20, 26, 32, 38, 44]
[26, 28, 29, 30, 31, 32]
[13, 18, 23, 28, 33, 38]
[6, 7, 8, 9, 10, 11]
[35, 39, 44, 48, 53, 58]
[46, 47, 48, 49, 50, 51]
[42, 47, 52, 57, 62, 67]
[25, 29, 33, 37, 41, 45]
[50, 56, 62, 68, 74, 80]
[36, 37, 39, 41, 43, 45]
[14, 18, 22, 26, 30, 34]
[18, 20, 22, 24, 26, 28]
[27, 31, 36, 41, 46, 51]
[30, 36, 42, 48, 54, 60]
[8, 10, 14, 16, 19, 22]
[30, 32, 35, 36, 38, 40]
[18, 22, 26, 30, 34, 38]
[43, 49, 55, 61, 67, 73]
[49, 51, 53, 54, 56, 58]
[39, 43, 47, 51, 55, 59]
[47, 51, 54, 57, 60, 63]
[23, 26, 28, 31, 33, 35]
[30, 31, 32, 33, 34, 35]
[4, 9, 14, 19, 24, 29]
[22, 27, 32, 38, 43, 48]
[15, 19, 23, 27, 31, 35]
[2, 5, 8, 11, 14, 17]
[20, 24, 29, 34, 39, 44]
[13, 17, 21, 25, 29, 33]
[29, 34, 38, 43, 48, 53]
[14, 17, 20, 23, 26, 29]
[32, 35, 39, 42, 45, 48]
[49, 52, 55, 59, 62, 65]
[40, 42, 44, 46, 48, 50]
[12, 18, 24, 30, 36, 42]
[38, 39, 40, 40, 41, 42]
[5, 7, 8, 9, 11, 13]
[45, 45, 47, 48, 49, 50]
[2, 4, 7, 10, 13, 16]
[7, 12, 17, 22, 27, 32]
[50, 54, 57, 59, 62, 65]
[3, 6, 9, 12, 15, 18]
[11, 13, 15, 17, 19, 21]
[39, 44, 50, 56, 62, 68]
[15, 17, 19, 21, 23, 25]
[34, 40, 46, 53, 59, 65]
[17, 23, 30, 36, 42, 48]
[24, 26, 27, 28, 29, 30]
[10, 16, 22, 27, 33, 39]
[18, 19, 20, 21, 22, 23]
[15, 21, 28, 34, 40, 46]
[48, 52, 56, 60, 64, 68]
[9, 11, 13, 15, 17, 19]
[18, 24, 29, 35, 41, 47]
[24, 27, 30, 33, 36, 39]
[29, 33, 37, 40, 44, 48]
[45, 50, 55, 60, 65, 70]
[46, 49, 52, 55, 58, 61]
[27, 32, 37, 42, 47, 52]
[4, 7, 9, 11, 13, 15]
[33, 36, 40, 44, 48, 52]
[34, 40, 46, 52, 58, 64]
[45, 46, 47, 48, 49, 50]
[50, 50, 51, 52, 53, 54]
[8, 9, 10, 11, 12, 13]
[24, 30, 36, 42, 48, 54]
[11, 12, 12, 13, 14, 15]
[37, 42, 48, 54, 60, 66]
[1, 3, 5, 7, 9, 11]
[2, 8, 13, 19, 25, 31]
[10, 14, 17, 20, 23, 26]
[29, 35, 41, 47, 53, 59]
[21, 23, 25, 27, 29, 31]
[48, 50, 52, 54, 56, 58]
[31, 37, 43, 49, 55, 61]
[23, 26, 29, 32, 35, 38]
[8, 10, 11, 13, 15, 17]
[25, 27, 28, 30, 32, 34]
[7, 12, 16, 21, 26, 31]
[24, 30, 36, 41, 47, 53]
[26, 29, 32, 36, 39, 42]
[9, 14, 20, 25, 30, 35]
[32, 35, 38, 41, 44, 47]
[28, 31, 32, 35, 38, 41]
[11, 12, 13, 14, 15, 16]
[39, 40, 41, 42, 43, 44]
[16, 21, 26, 32, 37, 42]
[14, 15, 17, 19, 21, 23]
[1, 2, 3, 4, 5, 6]
[43, 48, 54, 59, 64, 69]
[47, 52, 57, 62, 67, 72]
[36, 41, 45, 49, 53, 57]
[24, 29, 34, 39, 44, 49]
[24, 25, 26, 27, 28, 29]
[17, 21, 25, 29, 33, 37]
[3, 5, 8, 10, 12, 14]
[43, 47, 51, 55, 59, 63]
[34, 38, 42, 48, 52, 56]
[20, 25, 30, 36, 42, 48]
[35, 36, 38, 40, 42, 44]
[48, 54, 60, 66, 72, 78]
[46, 50, 54, 58, 62, 66]
[33, 39, 45, 50, 56, 62]
[22, 28, 35, 41, 47, 53]
[35, 38, 41, 44, 47, 50]
[16, 20, 24, 28, 32, 36]
[49, 53, 57, 60, 64, 68]
[26, 32, 38, 44, 50, 56]
[36, 42, 47, 52, 57, 62]
[42, 46, 50, 54, 58, 62]
[18, 21, 24, 27, 30, 33]
[39, 40, 41, 41, 42, 43]
[13, 15, 18, 21, 24, 27]
[23, 24, 25, 26, 27, 28]
[38, 40, 42, 44, 46, 48]
[28, 29, 30, 31, 32, 33]
[10, 11, 12, 13, 14, 15]
[44, 45, 46, 47, 48, 49]
[6, 13, 19, 26, 32, 38]
[47, 51, 55, 59, 63, 67]
[26, 28, 30, 31, 33, 35]
[40, 41, 42, 43, 44, 45]
[49, 54, 59, 64, 69, 74]
[14, 20, 26, 31, 37, 43]
[20, 23, 27, 30, 33, 36]
[30, 31, 32, 32, 33, 34]
[38, 39, 40, 41, 42, 43]
[1, 5, 10, 15, 20, 25]
[33, 36, 39, 41, 43, 45]
[21, 26, 32, 39, 45, 51]
[33, 37, 41, 45, 49, 53]
[40, 43, 46, 49, 52, 55]
[27, 33, 39, 44, 49, 54]
[43, 45, 47, 50, 52, 54]
[6, 12, 18, 23, 29, 35]
[12, 15, 18, 22, 25, 28]
[14, 19, 24, 29, 34, 39]
[30, 31, 31, 32, 33, 34]
[36, 39, 41, 43, 45, 47]
[4, 9, 14, 20, 25, 30]
[17, 18, 19, 20, 21, 22]
[44, 48, 53, 58, 63, 68]
[16, 20, 24, 27, 31, 35]
[37, 40, 43, 46, 49, 52]
[28, 32, 36, 40, 44, 48]
[35, 38, 42, 45, 48, 51]
[7, 11, 15, 19, 23, 27]
[28, 31, 34, 37, 40, 43]
[41, 42, 42, 44, 45, 46]
[35, 41, 47, 53, 59, 65]
[49, 50, 51, 52, 53, 54]
[50, 52, 53, 55, 57, 59]
[50, 55, 60, 65, 70, 75]
[11, 12, 14, 15, 16, 17]
[11, 15, 18, 21, 24, 27]
[45, 51, 57, 63, 69, 75]
[36, 41, 47, 52, 57, 62]
[50, 53, 56, 59, 62, 65]
[20, 22, 24, 26, 28, 30]
[21, 24, 27, 30, 33, 36]
[45, 49, 53, 57, 61, 65]
[9, 10, 12, 14, 15, 16]
[37, 40, 42, 44, 46, 48]
[40, 45, 50, 55, 60, 65]
[22, 23, 23, 24, 25, 26]
[31, 35, 40, 44, 48, 52]
[22, 23, 24, 25, 26, 27]
[22, 25, 27, 30, 33, 36]
[16, 20, 23, 26, 29, 32]
[41, 44, 48, 52, 56, 60]
[30, 32, 34, 36, 38, 40]
[5, 10, 15, 20, 25, 30]
[18, 19, 21, 23, 24, 25]
[2, 6, 10, 14, 18, 22]
[28, 33, 39, 44, 49, 54]
[9, 12, 15, 17, 20, 23]
[12, 14, 16, 18, 20, 22]
[4, 7, 10, 13, 16, 19]
[41, 44, 47, 51, 54, 57]
[27, 30, 34, 38, 42, 46]
[29, 33, 37, 41, 45, 49]
[15, 20, 26, 31, 37, 43]
[19, 21, 23, 24, 26, 28]
[30, 36, 40, 45, 50, 55]
[9, 10, 11, 12, 13, 14]
[30, 35, 41, 47, 53, 59]
[17, 19, 21, 23, 25, 27]
[49, 53, 58, 62, 66, 70]
[37, 38, 38, 39, 40, 41]
[18, 19, 20, 20, 21, 22]
[36, 38, 40, 42, 44, 46]
[19, 25, 31, 37, 43, 49]
[7, 8, 9, 11, 12, 13]
[19, 22, 26, 31, 35, 39]
[35, 37, 40, 43, 46, 49]
[47, 49, 50, 51, 52, 53]
[37, 41, 45, 49, 53, 57]
[3, 7, 10, 13, 16, 19]
[28, 32, 35, 38, 41, 44]
[32, 34, 35, 36, 37, 38]
[14, 19, 24, 30, 35, 40]
[37, 38, 39, 40, 41, 42]
[43, 44, 44, 45, 46, 47]
[13, 18, 24, 29, 34, 39]
[6, 11, 17, 23, 29, 35]
[10, 15, 19, 23, 28, 33]
[32, 33, 34, 35, 36, 37]
[51, 56, 61, 66, 71, 76]
[34, 36, 38, 40, 42, 44]
[8, 12, 16, 20, 24, 28]
[37, 37, 38, 39, 40, 41]
[10, 14, 18, 21, 25, 29]
[23, 29, 35, 42, 48, 54]
[40, 41, 42, 42, 43, 44]
[38, 44, 50, 56, 62, 68]
[30, 34, 39, 43, 47, 51]
[19, 23, 28, 32, 36, 40]
[9, 15, 21, 27, 33, 39]
[24, 26, 29, 31, 33, 35]
[8, 11, 14, 17, 20, 23]
[5, 7, 9, 12, 14, 16]
[7, 10, 13, 17, 20, 23]
[48, 49, 50, 51, 52, 53]
[23, 27, 31, 35, 39, 43]
[42, 43, 44, 44, 45, 46]
[34, 38, 42, 46, 50, 54]
[12, 14, 15, 17, 19, 21]
[28, 30, 33, 34, 36, 38]
[50, 52, 53, 54, 55, 56]
[1, 3, 6, 8, 10, 12]
[3, 8, 13, 18, 23, 28]
[4, 9, 13, 18, 23, 28]
[36, 40, 45, 49, 53, 57]
[32, 34, 37, 40, 43, 46]
[47, 51, 55, 60, 64, 68]
[40, 42, 45, 48, 51, 54]
[9, 13, 17, 22, 26, 30]
[29, 35, 41, 46, 52, 58]
[25, 25, 26, 27, 28, 29]
[6, 8, 9, 11, 13, 15]
[45, 48, 51, 54, 57, 60]
[36, 41, 46, 51, 56, 61]
[13, 14, 14, 15, 16, 17]
[40, 46, 52, 58, 64, 70]
[32, 38, 44, 50, 56, 62]
[50, 56, 61, 66, 72, 78]
[35, 40, 45, 50, 55, 60]
[19, 20, 20, 21, 22, 23]
[37, 42, 47, 51, 56, 61]
[46, 48, 50, 52, 54, 56]
[21, 24, 27, 28, 31, 34]
[31, 34, 38, 43, 47, 51]
[19, 20, 21, 22, 23, 24]
[21, 26, 32, 37, 42, 47]
[45, 48, 50, 53, 56, 59]
[6, 6, 7, 9, 10, 11]
[13, 19, 25, 31, 37, 43]
[20, 25, 31, 36, 41, 46]
[44, 46, 48, 50, 52, 54]
[29, 35, 40, 46, 52, 58]
[2, 8, 14, 20, 26, 32]
[17, 21, 26, 31, 36, 41]
[35, 36, 37, 38, 39, 40]
[26, 29, 31, 34, 37, 40]
[47, 51, 54, 58, 62, 66]
[33, 34, 34, 35, 36, 37]
[18, 24, 30, 36, 42, 48]
[28, 34, 40, 46, 52, 58]
[2, 4, 5, 7, 9, 11]
[5, 6, 7, 7, 8, 9]
[39, 44, 50, 55, 60, 65]
[34, 39, 43, 48, 53, 58]
[7, 10, 13, 15, 18, 21]
[19, 22, 25, 27, 30, 33]
[4, 8, 13, 18, 23, 28]
[31, 37, 43, 50, 56, 62]
[45, 50, 55, 59, 64, 69]
[33, 35, 36, 37, 38, 39]
[11, 16, 20, 23, 27, 31]
[42, 45, 47, 50, 53, 56]
[4, 5, 6, 7, 8, 9]
[26, 31, 36, 42, 47, 52]
[2, 3, 4, 4, 5, 6]
[7, 11, 15, 20, 24, 28]
[7, 10, 13, 16, 19, 22]
[32, 34, 35, 37, 39, 41]
[43, 48, 53, 58, 63, 68]
[23, 26, 28, 30, 32, 34]
[7, 13, 19, 25, 31, 37]
[15, 18, 21, 24, 28, 32]
[19, 24, 29, 34, 39, 44]
[25, 26, 28, 29, 31, 33]
[6, 10, 15, 20, 25, 30]
[22, 24, 26, 28, 30, 32]
[37, 40, 44, 48, 52, 56]
[10, 14, 18, 22, 26, 30]
[4, 6, 9, 12, 15, 18]
[1, 2, 4, 6, 8, 10]
[27, 28, 30, 31, 32, 33]
[11, 12, 13, 13, 14, 15]
[25, 27, 30, 33, 36, 39]
[28, 30, 31, 32, 33, 34]
[17, 20, 23, 26, 29, 32]
[9, 14, 18, 22, 26, 30]
[1, 5, 9, 12, 16, 20]
[8, 10, 12, 14, 16, 18]
[35, 39, 43, 47, 51, 55]
[43, 46, 48, 51, 54, 57]
[10, 14, 19, 24, 29, 34]
[44, 49, 53, 57, 61, 65]
[28, 34, 40, 48, 54, 60]
[19, 20, 21, 21, 22, 23]
[1, 8, 14, 20, 26, 32]
[24, 26, 27, 28, 30, 32]
[30, 33, 37, 40, 43, 46]
[44, 47, 49, 52, 55, 58]
[27, 32, 38, 43, 48, 53]
[43, 46, 50, 54, 58, 62]
[3, 6, 9, 11, 14, 17]
[20, 22, 24, 25, 27, 29]
[3, 6, 8, 10, 12, 14]
[25, 28, 31, 34, 37, 40]
[45, 47, 48, 50, 52, 54]
[2, 6, 9, 12, 15, 18]
[40, 41, 42, 44, 45, 46]
[7, 13, 19, 26, 32, 38]
[42, 46, 49, 52, 55, 58]
[7, 10, 12, 15, 18, 21]
[20, 25, 30, 35, 40, 45]
[15, 19, 24, 30, 35, 40]
[1, 1, 2, 2, 3, 4]
[27, 33, 39, 45, 51, 57]
[18, 21, 25, 28, 31, 34]
[7, 11, 16, 21, 26, 31]
[23, 29, 35, 39, 44, 49]
[42, 48, 55, 61, 67, 73]
[2, 6, 10, 13, 17, 21]
[27, 33, 39, 46, 52, 58]
[3, 9, 15, 20, 26, 32]
[18, 23, 27, 31, 35, 39]
[27, 28, 29, 30, 31, 32]
[22, 25, 28, 30, 33, 36]
[27, 32, 36, 41, 46, 51]
[6, 12, 18, 25, 31, 37]
[11, 14, 16, 19, 22, 25]
[3, 6, 11, 14, 17, 20]
[3, 6, 8, 11, 14, 17]
[48, 54, 61, 67, 73, 79]
[17, 18, 19, 21, 23, 25]
[39, 44, 49, 54, 59, 64]
[8, 13, 18, 24, 29, 34]
[50, 53, 57, 60, 63, 66]
[30, 37, 43, 49, 55, 61]
[40, 45, 51, 56, 61, 66]
[19, 25, 31, 36, 42, 48]
[10, 16, 21, 26, 31, 36]
[7, 13, 18, 23, 29, 35]
[36, 43, 49, 54, 60, 66]
[5, 7, 8, 9, 10, 11]
[43, 43, 44, 44, 45, 46]
[21, 27, 33, 38, 44, 50]
[7, 10, 12, 14, 16, 18]
[39, 45, 50, 56, 62, 68]
[9, 13, 18, 22, 26, 30]
[7, 8, 9, 9, 10, 11]
[8, 10, 12, 15, 17, 19]
[44, 50, 55, 61, 67, 73]
[16, 19, 21, 23, 25, 27]
[23, 29, 35, 40, 46, 52]
[49, 53, 56, 60, 63, 66]
[2, 7, 13, 19, 25, 31]
[47, 54, 60, 66, 72, 78]
[13, 17, 22, 26, 30, 34]
[21, 24, 26, 29, 32, 35]
[47, 50, 53, 56, 59, 62]
[39, 43, 47, 50, 54, 58]
[36, 40, 45, 50, 55, 60]
[9, 13, 17, 21, 25, 29]
[49, 52, 56, 60, 64, 68]
[13, 18, 23, 29, 34, 39]
[9, 10, 12, 13, 14, 15]
[42, 48, 54, 60, 66, 72]
[24, 27, 29, 32, 35, 38]
[23, 27, 30, 33, 36, 39]
[27, 28, 28, 29, 30, 31]
[23, 29, 36, 43, 49, 55]
[50, 51, 52, 53, 54, 55]
[48, 50, 52, 53, 55, 57]
[36, 41, 45, 50, 55, 60]
[27, 30, 33, 36, 39, 42]
[2, 3, 4, 5, 6, 7]
[3, 9, 15, 21, 27, 33]
[30, 31, 33, 35, 37, 39]
[41, 44, 47, 51, 55, 59]
[22, 24, 26, 29, 31, 33]
[49, 55, 61, 67, 73, 79]
[33, 36, 40, 43, 46, 49]
[35, 39, 43, 46, 50, 54]
[33, 35, 37, 38, 40, 42]
[38, 45, 51, 56, 62, 68]
[41, 47, 52, 57, 62, 67]
[40, 45, 49, 54, 59, 64]
[26, 30, 34, 38, 42, 46]
[35, 36, 37, 39, 41, 43]
[20, 26, 32, 39, 45, 51]
[17, 19, 22, 24, 26, 28]
[24, 25, 27, 29, 31, 33]
[3, 9, 15, 22, 28, 34]
[19, 20, 22, 24, 26, 28]
[49, 55, 61, 66, 72, 78]
[42, 46, 51, 56, 61, 66]
[49, 49, 50, 51, 52, 53]
[37, 39, 42, 45, 48, 51]
[14, 17, 21, 24, 27, 30]
[31, 35, 37, 40, 43, 46]
[6, 12, 18, 24, 30, 36]
[8, 10, 13, 15, 17, 19]
[40, 44, 49, 54, 59, 64]
[33, 38, 44, 51, 57, 63]
[24, 28, 33, 38, 42, 46]
[26, 32, 38, 45, 51, 57]
[50, 53, 55, 58, 61, 64]
[16, 19, 23, 27, 31, 35]
[12, 17, 23, 29, 35, 41]
[16, 18, 19, 21, 23, 25]
[3, 8, 14, 19, 24, 29]
[32, 36, 41, 45, 49, 53]
[28, 35, 41, 47, 53, 59]
[34, 35, 36, 37, 38, 39]
[15, 22, 28, 34, 40, 46]
[18, 24, 30, 35, 41, 47]
[50, 53, 56, 58, 61, 64]
[21, 25, 29, 32, 36, 40]
[20, 23, 25, 28, 30, 32]
[3, 7, 11, 15, 19, 23]
[24, 25, 26, 28, 29, 30]
[16, 19, 21, 24, 27, 30]
[28, 33, 39, 45, 51, 57]
[40, 42, 43, 45, 47, 49]
[5, 6, 7, 8, 9, 10]
[17, 23, 29, 36, 42, 48]
[21, 25, 29, 33, 37, 41]
[21, 23, 25, 26, 28, 30]
[33, 39, 44, 49, 54, 59]
[10, 17, 23, 30, 36, 42]
[41, 45, 50, 54, 58, 62]
[24, 24, 26, 27, 28, 29]
[46, 49, 52, 53, 56, 59]
[16, 20, 25, 30, 35, 40]
[45, 48, 52, 55, 58, 61]
[9, 12, 16, 19, 22, 25]
[38, 39, 40, 42, 44, 46]
[48, 53, 58, 64, 69, 74]
[27, 34, 40, 46, 52, 58]
[50, 52, 55, 57, 59, 61]
[49, 50, 51, 51, 52, 53]
[24, 29, 33, 37, 41, 45]
[27, 29, 32, 35, 38, 41]
[16, 17, 19, 20, 21, 22]
[40, 44, 49, 53, 57, 61]
[40, 44, 48, 51, 55, 59]
[3, 5, 6, 8, 10, 12]
[19, 24, 29, 33, 37, 41]
[48, 51, 55, 58, 61, 64]
[32, 38, 44, 51, 57, 63]
[40, 43, 47, 52, 56, 60]
[35, 35, 35, 36, 37, 38]
[17, 22, 27, 31, 36, 41]
[15, 19, 22, 26, 30, 34]
[9, 16, 22, 28, 34, 40]
[43, 49, 54, 59, 64, 69]
[32, 37, 42, 48, 53, 58]
[18, 20, 22, 26, 29, 32]
[15, 17, 20, 23, 26, 29]
[3, 7, 9, 11, 14, 17]
[27, 30, 33, 35, 38, 41]
[47, 50, 54, 57, 60, 63]
[19, 23, 27, 30, 34, 38]
[18, 23, 28, 32, 37, 42]
[14, 18, 23, 28, 33, 38]
[11, 17, 25, 31, 37, 43]
[3, 8, 13, 19, 24, 29]
[49, 52, 53, 56, 59, 62]
[24, 27, 30, 34, 37, 40]
[41, 43, 44, 47, 49, 51]
[49, 50, 51, 53, 54, 55]
[23, 26, 30, 34, 37, 40]
[30, 36, 42, 49, 55, 61]
[13, 17, 21, 24, 28, 32]
[34, 35, 37, 38, 39, 40]
