[804, 1608, 3216, 6432, 12864, 25728]
[364, 728, 1456, 2912, 5824, 11648]
[18, 53, 159, 477, 1431, 4293]
[28, 84, 251, 753, 2259, 6777]
[365, 729, 1458, 2916, 5832, 11664]
[26, 78, 233, 699, 2097, 6291]
[563, 1126, 2252, 4504, 9008, 18016]
[339, 678, 1356, 2712, 5424, 10848]
[21, 63, 189, 568, 1704, 5112]
[872, 1744, 3488, 6976, 13952, 27904]
[317, 634, 1268, 2536, 5072, 10144]
[868, 1736, 3472, 6944, 13888, 27776]
[2, 6, 18, 55, 165, 495]
[529, 1058, 2115, 4230, 8460, 16920]
[400, 800, 1600, 3201, 6402, 12804]
[3, 8, 24, 72, 216, 648]
[9, 29, 87, 261, 783, 2349]
[194, 388, 775, 1550, 3100, 6200]
[623, 1246, 2492, 4984, 9968, 19936]
[529, 1058, 2116, 4232, 8464, 16928]
[21, 62, 186, 558, 1674, 5022]
[549, 1097, 2194, 4387, 8774, 17548]
[33, 66, 132, 264, 528, 1056]
[669, 1338, 2676, 5352, 10704, 21408]
[475, 950, 1900, 3800, 7600, 15200]
[279, 558, 1117, 2234, 4468, 8936]
[725, 1450, 2900, 5800, 11600, 23200]
[309, 619, 1237, 2474, 4948, 9896]
[68, 136, 272, 544, 1088, 2176]
[855, 1710, 3420, 6840, 13680, 27360]
[140, 280, 560, 1120, 2240, 4480]
[28, 83, 249, 747, 2241, 6723]
[329, 658, 1316, 2632, 5264, 10528]
[8, 16, 31, 62, 124, 248]
[37, 74, 147, 294, 588, 1176]
[290, 581, 1162, 2324, 4648, 9296]
[967, 1934, 3869, 7738, 15476, 30952]
[788, 1576, 3152, 6305, 12610, 25220]
[181, 362, 724, 1449, 2898, 5796]
[20, 60, 181, 543, 1629, 4887]
[4, 12, 35, 105, 315, 945]
[523, 1046, 2092, 4184, 8368, 16736]
[134, 268, 536, 1072, 2144, 4288]
[32, 64, 128, 256, 512, 1024]
[732, 1465, 2930, 5860, 11720, 23440]
[5, 16, 48, 144, 432, 1296]
[407, 814, 1628, 3257, 6514, 13028]
[6, 18, 54, 163, 489, 1467]
[20, 60, 180, 539, 1617, 4851]
[283, 566, 1132, 2264, 4528, 9056]
[956, 1912, 3824, 7648, 15296, 30592]
[788, 1577, 3154, 6308, 12616, 25232]
[447, 894, 1788, 3576, 7152, 14304]
[835, 1669, 3338, 6676, 13352, 26704]
[596, 1192, 2384, 4768, 9536, 19072]
[132, 264, 529, 1058, 2116, 4232]
[174, 348, 695, 1390, 2780, 5560]
[257, 514, 1028, 2055, 4110, 8220]
[106, 212, 423, 846, 1692, 3384]
[865, 1730, 3460, 6920, 13840, 27680]
[550, 1100, 2200, 4400, 8800, 17600]
[505, 1011, 2022, 4044, 8088, 16176]
[958, 1916, 3832, 7663, 15326, 30652]
[888, 1776, 3552, 7104, 14208, 28416]
[518, 1035, 2070, 4140, 8280, 16560]
[495, 990, 1980, 3960, 7920, 15840]
[299, 598, 1196, 2392, 4784, 9568]
[24, 72, 215, 644, 1932, 5796]
[506, 1012, 2024, 4047, 8094, 16188]
[524, 1047, 2094, 4188, 8376, 16752]
[186, 372, 744, 1488, 2976, 5952]
[99, 198, 396, 792, 1584, 3168]
[883, 1766, 3532, 7063, 14126, 28252]
[26, 78, 234, 703, 2109, 6327]
[890, 1780, 3560, 7120, 14240, 28480]
[443, 885, 1770, 3540, 7080, 14160]
[933, 1866, 3732, 7464, 14928, 29856]
[10, 30, 90, 271, 813, 2439]
[926, 1853, 3706, 7413, 14826, 29652]
[2, 6, 17, 51, 153, 459]
[837, 1673, 3346, 6692, 13384, 26768]
[4, 12, 37, 111, 333, 999]
[965, 1930, 3860, 7720, 15440, 30880]
[181, 362, 724, 1447, 2894, 5788]
[516, 1032, 2064, 4128, 8256, 16512]
[607, 1214, 2428, 4856, 9712, 19424]
[23, 69, 207, 622, 1866, 5598]
[17, 51, 154, 462, 1386, 4158]
[184, 368, 736, 1472, 2944, 5888]
[10, 30, 89, 267, 801, 2403]
[283, 567, 1134, 2268, 4536, 9072]
[528, 1056, 2114, 4228, 8456, 16912]
[609, 1219, 2438, 4876, 9752, 19504]
[95, 190, 380, 759, 1518, 3036]
[756, 1512, 3024, 6049, 12098, 24196]
[165, 330, 660, 1320, 2640, 5280]
[441, 882, 1764, 3528, 7056, 14112]
[580, 1161, 2322, 4644, 9288, 18576]
[22, 65, 194, 582, 1746, 5238]
[630, 1260, 2520, 5040, 10080, 20160]
[67, 134, 269, 538, 1076, 2152]
[308, 616, 1232, 2463, 4926, 9852]
[114, 228, 456, 912, 1824, 3648]
[738, 1475, 2950, 5899, 11798, 23596]
[779, 1558, 3116, 6232, 12464, 24928]
[284, 568, 1136, 2272, 4544, 9088]
[97, 194, 388, 776, 1552, 3104]
[33, 67, 134, 268, 536, 1072]
[14, 42, 126, 377, 1131, 3393]
[15, 45, 136, 409, 1227, 3681]
[9, 27, 81, 244, 732, 2196]
[932, 1864, 3728, 7456, 14912, 29824]
[592, 1183, 2366, 4732, 9464, 18928]
[726, 1452, 2904, 5808, 11616, 23232]
[955, 1911, 3822, 7644, 15288, 30576]
[18, 54, 162, 487, 1461, 4383]
[560, 1120, 2239, 4478, 8956, 17912]
[415, 830, 1660, 3320, 6640, 13280]
[296, 592, 1184, 2367, 4734, 9468]
[1, 2, 6, 18, 54, 162]
[418, 836, 1672, 3343, 6686, 13372]
[586, 1172, 2344, 4688, 9376, 18752]
[177, 354, 708, 1416, 2832, 5664]
[8, 24, 72, 217, 651, 1953]
[486, 971, 1942, 3884, 7768, 15536]
[116, 232, 464, 928, 1856, 3712]
[614, 1228, 2456, 4912, 9824, 19648]
[622, 1244, 2488, 4976, 9952, 19904]
[820, 1640, 3279, 6558, 13116, 26232]
[27, 82, 246, 738, 2214, 6642]
[694, 1388, 2776, 5552, 11104, 22208]
[9, 28, 84, 252, 756, 2268]
[212, 424, 848, 1696, 3392, 6784]
[16, 48, 144, 431, 1293, 3879]
[504, 1007, 2014, 4028, 8056, 16112]
[18, 54, 162, 485, 1455, 4365]
[13, 39, 117, 350, 1050, 3150]
[7, 21, 63, 188, 564, 1692]
[814, 1628, 3256, 6512, 13024, 26048]
[181, 362, 723, 1447, 2894, 5788]
[1, 2, 4, 8, 16, 32]
[172, 344, 688, 1376, 2752, 5504]
[497, 994, 1988, 3976, 7952, 15904]
[731, 1462, 2924, 5848, 11696, 23392]
[263, 526, 1052, 2103, 4206, 8412]
[969, 1938, 3876, 7752, 15504, 31008]
[796, 1593, 3186, 6372, 12744, 25488]
[25, 76, 229, 687, 2061, 6183]
[25, 75, 226, 678, 2034, 6102]
[977, 1954, 3908, 7816, 15632, 31264]
[27, 81, 243, 728, 2184, 6552]
[49, 98, 195, 390, 780, 1560]
[837, 1674, 3348, 6696, 13392, 26784]
[16, 32, 64, 129, 258, 516]
[706, 1412, 2824, 5648, 11296, 22592]
[846, 1692, 3384, 6768, 13536, 27072]
[431, 862, 1724, 3448, 6896, 13792]
[120, 240, 480, 960, 1920, 3840]
[100, 200, 400, 800, 1600, 3200]
[619, 1238, 2476, 4952, 9904, 19808]
[185, 370, 741, 1482, 2964, 5928]
[255, 510, 1020, 2040, 4080, 8160]
[14, 41, 123, 369, 1107, 3321]
[849, 1698, 3396, 6792, 13584, 27168]
[444, 888, 1776, 3552, 7104, 14208]
[995, 1990, 3980, 7960, 15920, 31840]
[727, 1455, 2910, 5820, 11640, 23280]
[15, 44, 132, 396, 1188, 3564]
[262, 524, 1048, 2096, 4192, 8384]
[18, 54, 161, 483, 1449, 4347]
[296, 591, 1182, 2364, 4728, 9456]
[508, 1016, 2032, 4063, 8126, 16252]
[30, 90, 270, 811, 2433, 7299]
[5, 15, 45, 134, 402, 1206]
[243, 486, 972, 1944, 3888, 7776]
[343, 686, 1372, 2744, 5488, 10976]
[7, 14, 28, 55, 110, 220]
[76, 151, 302, 604, 1208, 2416]
[10, 30, 90, 269, 807, 2421]
[637, 1274, 2549, 5099, 10198, 20396]
[6, 18, 54, 161, 483, 1449]
[75, 150, 300, 600, 1200, 2400]
[12, 36, 107, 321, 963, 2889]
[341, 681, 1362, 2725, 5450, 10900]
[321, 642, 1284, 2568, 5136, 10272]
[985, 1971, 3942, 7884, 15768, 31536]
[24, 73, 219, 657, 1971, 5913]
[832, 1664, 3328, 6655, 13310, 26620]
[261, 522, 1043, 2086, 4172, 8344]
[66, 132, 264, 528, 1056, 2112]
[17, 52, 156, 467, 1401, 4203]
[36, 72, 144, 289, 578, 1156]
[467, 934, 1868, 3736, 7472, 14944]
[3, 9, 27, 82, 246, 738]
[609, 1218, 2436, 4872, 9744, 19488]
[375, 751, 1502, 3004, 6008, 12016]
[111, 223, 446, 892, 1784, 3568]
[16, 48, 143, 429, 1287, 3861]
[192, 384, 768, 1537, 3074, 6148]
[236, 472, 944, 1888, 3776, 7552]
[876, 1752, 3504, 7008, 14016, 28032]
[88, 176, 352, 704, 1408, 2816]
[898, 1796, 3593, 7186, 14372, 28744]
[642, 1285, 2570, 5140, 10280, 20560]
[139, 279, 557, 1114, 2228, 4456]
[82, 164, 329, 659, 1318, 2636]
[578, 1156, 2312, 4624, 9248, 18496]
[130, 260, 520, 1040, 2080, 4160]
[113, 226, 452, 904, 1808, 3616]
[572, 1145, 2290, 4580, 9160, 18320]
[112, 225, 450, 900, 1800, 3600]
[647, 1294, 2588, 5176, 10352, 20704]
[372, 744, 1489, 2978, 5956, 11912]
[303, 606, 1212, 2424, 4848, 9696]
[774, 1548, 3096, 6192, 12384, 24768]
[108, 217, 434, 868, 1736, 3472]
[28, 83, 249, 748, 2244, 6732]
[668, 1336, 2672, 5343, 10686, 21372]
[72, 144, 288, 576, 1152, 2304]
[426, 852, 1704, 3408, 6816, 13632]
[4, 8, 15, 30, 60, 120]
[14, 42, 127, 381, 1143, 3429]
[980, 1961, 3922, 7844, 15688, 31376]
[906, 1812, 3624, 7248, 14496, 28992]
[13, 38, 114, 342, 1026, 3078]
[663, 1325, 2651, 5301, 10602, 21204]
[745, 1489, 2978, 5956, 11912, 23824]
[505, 1010, 2020, 4040, 8080, 16160]
[446, 892, 1784, 3568, 7136, 14272]
[435, 870, 1740, 3480, 6960, 13920]
[833, 1666, 3333, 6665, 13330, 26660]
[433, 866, 1732, 3464, 6928, 13856]
[661, 1322, 2645, 5290, 10580, 21160]
[421, 842, 1684, 3368, 6736, 13472]
[927, 1853, 3706, 7412, 14824, 29648]
[15, 30, 59, 118, 236, 472]
[28, 85, 255, 765, 2295, 6885]
[27, 81, 242, 727, 2181, 6543]
[696, 1392, 2784, 5568, 11136, 22272]
[163, 326, 652, 1304, 2608, 5216]
[944, 1888, 3775, 7550, 15100, 30200]
[341, 682, 1364, 2728, 5456, 10912]
[863, 1727, 3454, 6908, 13816, 27632]
[167, 334, 668, 1336, 2672, 5344]
[750, 1501, 3002, 6005, 12010, 24020]
[794, 1588, 3176, 6354, 12708, 25416]
[24, 48, 96, 192, 384, 768]
[521, 1042, 2084, 4168, 8336, 16672]
[494, 988, 1976, 3952, 7904, 15808]
[974, 1948, 3896, 7792, 15584, 31168]
[252, 504, 1008, 2016, 4032, 8064]
[22, 65, 195, 585, 1755, 5265]
[301, 602, 1204, 2408, 4816, 9632]
[695, 1390, 2780, 5560, 11120, 22240]
[29, 87, 261, 784, 2352, 7056]
[2, 4, 8, 16, 32, 64]
[34, 68, 136, 272, 544, 1088]
[299, 598, 1197, 2394, 4788, 9576]
[18, 53, 160, 480, 1440, 4320]
[59, 117, 234, 468, 936, 1872]
[472, 944, 1888, 3776, 7552, 15104]
[492, 983, 1966, 3932, 7864, 15728]
[31, 93, 279, 837, 2511, 7533]
[15, 46, 139, 417, 1251, 3753]
[2, 3, 6, 12, 24, 48]
[782, 1564, 3128, 6256, 12512, 25024]
[867, 1735, 3470, 6940, 13880, 27760]
[733, 1466, 2932, 5864, 11728, 23456]
[342, 684, 1368, 2736, 5472, 10944]
[506, 1011, 2022, 4044, 8088, 16176]
[4, 11, 33, 99, 297, 891]
[28, 84, 252, 757, 2271, 6813]
[803, 1606, 3213, 6426, 12852, 25704]
[9, 20, 40, 80, 160, 320]
