[453, 913, 1833, 3672, 7351, 14709]
[29, 96, 298, 903, 2718, 8163]
[26, 83, 254, 767, 2306, 6923]
[938, 1883, 3773, 7553, 15113, 30233]
[138, 278, 558, 1118, 2238, 4478]
[331, 664, 1330, 2661, 5324, 10650]
[20, 67, 208, 631, 1900, 5707]
[30, 98, 302, 914, 2750, 8258]
[26, 82, 250, 754, 2266, 6802]
[661, 1327, 2659, 5322, 10649, 21303]
[348, 698, 1398, 2798, 5598, 11198]
[17, 58, 181, 551, 1660, 4987]
[6, 28, 94, 292, 886, 2668]
[8, 33, 107, 330, 999, 3006]
[30, 91, 274, 823, 2470, 7411]
[12, 39, 120, 363, 1092, 3279]
[25, 77, 233, 701, 2105, 6317]
[12, 46, 148, 454, 1372, 4126]
[114, 231, 465, 933, 1869, 3741]
[938, 1878, 3758, 7518, 15038, 30078]
[209, 425, 858, 1723, 3453, 6913]
[19, 65, 203, 617, 1859, 5585]
[485, 974, 1952, 3908, 7820, 15644]
[90, 188, 384, 775, 1558, 3124]
[56, 115, 233, 469, 941, 1885]
[9, 34, 109, 334, 1009, 3034]
[86, 174, 350, 702, 1406, 2814]
[416, 842, 1694, 3398, 6806, 13622]
[2, 12, 42, 132, 402, 1212]
[26, 81, 246, 741, 2226, 6681]
[26, 85, 262, 792, 2383, 7156]
[82, 174, 358, 726, 1462, 2934]
[22, 71, 218, 660, 1985, 5960]
[17, 56, 173, 524, 1577, 4736]
[19, 62, 191, 578, 1739, 5222]
[845, 1691, 3383, 6767, 13535, 27071]
[19, 67, 211, 643, 1939, 5827]
[8, 29, 92, 282, 851, 2558]
[877, 1762, 3532, 7072, 14152, 28312]
[460, 928, 1864, 3735, 7478, 14964]
[1, 9, 33, 105, 321, 969]
[444, 891, 1784, 3571, 7145, 14293]
[612, 1225, 2451, 4903, 9807, 19615]
[637, 1276, 2554, 5110, 10222, 20446]
[757, 1521, 3049, 6105, 12217, 24441]
[22, 73, 226, 685, 2062, 6193]
[292, 591, 1189, 2384, 4775, 9557]
[53, 114, 236, 481, 970, 1948]
[19, 59, 180, 543, 1631, 4895]
[549, 1107, 2224, 4457, 8923, 17855]
[568, 1143, 2293, 4593, 9193, 18393]
[5, 19, 61, 187, 565, 1699]
[1, 4, 13, 40, 121, 364]
[4, 22, 76, 238, 724, 2182]
[16, 50, 152, 458, 1376, 4130]
[230, 468, 944, 1896, 3800, 7608]
[2, 9, 30, 93, 282, 849]
[803, 1610, 3224, 6452, 12908, 25820]
[24, 76, 232, 700, 2104, 6316]
[12, 38, 116, 350, 1052, 3158]
[380, 765, 1534, 3073, 6151, 12307]
[416, 841, 1691, 3391, 6791, 13591]
[16, 42, 95, 200, 410, 830]
[27, 83, 251, 755, 2267, 6803]
[23, 71, 215, 647, 1943, 5831]
[629, 1262, 2528, 5060, 10124, 20252]
[194, 394, 794, 1594, 3194, 6394]
[272, 546, 1094, 2190, 4382, 8766]
[718, 1440, 2884, 5772, 11548, 23100]
[27, 89, 274, 830, 2498, 7502]
[313, 635, 1279, 2567, 5143, 10295]
[80, 163, 329, 661, 1325, 2653]
[19, 58, 175, 526, 1579, 4738]
[11, 41, 131, 401, 1211, 3641]
[643, 1295, 2600, 5209, 10427, 20863]
[11, 35, 107, 323, 971, 2915]
[668, 1342, 2690, 5386, 10778, 21562]
[991, 1992, 3994, 7998, 16006, 32022]
[251, 510, 1028, 2064, 4136, 8280]
[23, 79, 247, 752, 2266, 6808]
[514, 1034, 2074, 4155, 8316, 16638]
[283, 576, 1162, 2334, 4678, 9366]
[5, 19, 47, 103, 215, 439]
[18, 56, 170, 512, 1538, 4616]
[853, 1711, 3428, 6861, 13727, 27459]
[701, 1404, 2810, 5622, 11246, 22494]
[333, 668, 1338, 2678, 5358, 10718]
[24, 81, 251, 762, 2295, 6894]
[22, 72, 222, 672, 2022, 6072]
[332, 666, 1334, 2670, 5342, 10686]
[951, 1912, 3834, 7678, 15366, 30742]
[571, 1152, 2314, 4638, 9286, 18582]
[28, 94, 292, 885, 2665, 8005]
[522, 1046, 2094, 4190, 8382, 16766]
[13, 41, 125, 377, 1133, 3401]
[174, 356, 719, 1446, 2900, 5808]
[640, 1287, 2581, 5169, 10345, 20697]
[23, 78, 243, 738, 2223, 6678]
[10, 35, 110, 334, 1007, 3026]
[322, 652, 1312, 2632, 5272, 10552]
[337, 680, 1366, 2739, 5484, 10974]
[27, 87, 266, 804, 2418, 7260]
[17, 54, 166, 501, 1506, 4521]
[942, 1888, 3780, 7564, 15132, 30268]
[25, 76, 229, 688, 2065, 6196]
[16, 55, 171, 520, 1567, 4708]
[693, 1387, 2775, 5551, 11103, 22207]
[549, 1108, 2226, 4462, 8934, 17878]
[450, 908, 1824, 3656, 7320, 14648]
[4, 17, 56, 173, 524, 1577]
[28, 89, 272, 822, 2471, 7418]
[5, 20, 65, 200, 605, 1820]
[336, 680, 1368, 2744, 5496, 11000]
[990, 1983, 3969, 7941, 15885, 31773]
[907, 1823, 3655, 7319, 14647, 29303]
[306, 619, 1244, 2495, 4997, 10001]
[29, 95, 293, 887, 2669, 8015]
[489, 980, 1963, 3928, 7858, 15718]
[854, 1716, 3439, 6886, 13780, 27568]
[11, 40, 127, 388, 1171, 3520]
[146, 293, 587, 1175, 2351, 4703]
[1, 8, 29, 92, 281, 848]
[924, 1856, 3720, 7448, 14904, 29816]
[437, 879, 1763, 3531, 7067, 14139]
[60, 123, 249, 501, 1005, 2013]
[846, 1696, 3396, 6796, 13596, 27196]
[10, 37, 118, 361, 1090, 3277]
[518, 1046, 2101, 4212, 8434, 16878]
[110, 226, 458, 922, 1850, 3706]
[22, 71, 218, 658, 1979, 5942]
[18, 62, 194, 590, 1778, 5342]
[284, 571, 1145, 2293, 4589, 9181]
[10, 38, 122, 373, 1127, 3389]
[169, 342, 688, 1379, 2762, 5528]
[3, 16, 55, 172, 523, 1576]
[537, 1077, 2157, 4317, 8637, 17277]
[10, 35, 110, 335, 1010, 3035]
[266, 539, 1084, 2175, 4357, 8721]
[8, 25, 76, 229, 688, 2065]
[27, 85, 259, 781, 2347, 7045]
[16, 56, 176, 535, 1613, 4847]
[15, 46, 139, 418, 1255, 3766]
[9, 33, 105, 321, 969, 2913]
[12, 41, 128, 389, 1172, 3521]
[24, 79, 244, 739, 2224, 6679]
[25, 85, 265, 805, 2425, 7285]
[28, 87, 264, 795, 2388, 7167]
[217, 437, 877, 1757, 3517, 7037]
[3, 12, 39, 120, 363, 1092]
[979, 1968, 3946, 7901, 15812, 31634]
[15, 48, 147, 444, 1335, 4008]
[325, 657, 1321, 2649, 5305, 10617]
[748, 1502, 3010, 6026, 12058, 24122]
[29, 92, 281, 848, 2549, 7652]
[428, 861, 1727, 3459, 6923, 13851]
[11, 36, 111, 336, 1011, 3036]
[603, 1212, 2430, 4866, 9738, 19482]
[21, 67, 205, 619, 1861, 5587]
[9, 35, 113, 347, 1049, 3155]
[741, 1485, 2973, 5949, 11901, 23805]
[618, 1245, 2499, 5007, 10023, 20055]
[189, 388, 786, 1581, 3172, 6354]
[258, 518, 1039, 2080, 4162, 8326]
[10, 32, 98, 296, 890, 2672]
[28, 94, 292, 887, 2671, 8023]
[12, 43, 136, 415, 1252, 3763]
[503, 1012, 2030, 4066, 8138, 16282]
[831, 1663, 3327, 6655, 13311, 26623]
[18, 63, 198, 604, 1821, 5472]
[232, 467, 937, 1877, 3757, 7517]
[503, 1012, 2031, 4067, 8140, 16286]
[591, 1187, 2379, 4763, 9531, 19067]
[578, 1165, 2339, 4687, 9383, 18775]
[436, 880, 1768, 3543, 7094, 14196]
[523, 1048, 2098, 4198, 8398, 16798]
[944, 1890, 3782, 7565, 15132, 30266]
[94, 193, 391, 787, 1579, 3163]
[20, 68, 212, 644, 1940, 5828]
